
60계-수원영통점,마요네즈소스 추가),5,4.8
60계-수원영통점,추천더매운고추윙봉세트30조각,1,5.0
60계-수원영통점,장스치킨-순살,16,4.56
60계-수원영통점,추가선택(양념소스 추가,1,4.0
60계-수원영통점,치킨 무,17,4.71
60계-수원영통점,（인기폭발）바다치킨,1,1.0
60계-수원영통점,추천간지윙봉세트30조각,30,4.37
60계-수원영통점,맛 선택(후라이드),3,4.33
60계-수원영통점,치즈스틱,3,4.67
60계-수원영통점,후라이드＋칠리양념치킨,1,4.0
60계-수원영통점,후라이드 순살＋장스치킨 순살,1,5.0
60계-수원영통점,추천고추윙봉세트30조각,34,4.65
60계-수원영통점,（인기）간지치킨,171,4.56
60계-수원영통점,（인기）간지윙봉세트20조각,11,4.27
60계-수원영통점,간지치킨＋고추치킨,9,4.56
60계-수원영통점,콜라 1.25L,61,4.75
60계-수원영통점,후라이드-순살,32,4.06
60계-수원영통점,치킨추가메뉴(맛있는닭봉x15 간지소스),1,3.0
60계-수원영통점,인기간지치킨,96,4.57
60계-수원영통점,치즈감자,6,4.5
60계-수원영통점,추가선택(양념소스 추가),11,4.36
60계-수원영통점,빠삭＋닭봉 스페셜,17,4.88
60계-수원영통점,（추천）6초윙봉세트20조각,1,5.0
60계-수원영통점,양념치킨,8,4.38
60계-수원영통점,마요네즈소스,7,5.0
60계-수원영통점,추가선택(마요네즈소스 추가),12,4.33
79짬뽕,찹쌀탕수육,27,4.56
79짬뽕,짬뽕,16,4.62
79짬뽕,공기밥,1,5.0
79짬뽕,짜장면,21,4.52
79짬뽕,군만두,6,5.0
79짬뽕,크림짬뽕,4,5.0
79짬뽕,순두부짬뽕밥,2,5.0
79짬뽕,불맛짬뽕,12,4.67
7번가피자-영통점,L피자선택(놀부단호박),3,5.0
7번가피자-영통점,도우 선택(골드스윗 크러스트),2,4.0
7번가피자-영통점,해쉬베이컨피자 R,1,5.0
7번가피자-영통점,프리미엄피자 석쇠R＋치즈까르보 스파게티＋핫윙（6pcs）＋시즈닝포테이토＋나폴리샐러드＋콜라500mL,1,4.0
7번가피자-영통점,음료(스프라이트 500ML),4,3.5
7번가피자-영통점,흥부 포테이토 R,24,4.92
7번가피자-영통점,슈퍼콤비네이션 R,19,4.74
7번가피자-영통점,프리미엄 골드스윗 크러스트 R,1,5.0
7번가피자-영통점,칠리새우 R,4,4.75
7번가피자-영통점,R음료변경(콜라 1.25L 로 변경),2,5.0
7번가피자-영통점,놀부단호박피자 R,2,5.0
7번가피자-영통점,놀부단호박 R,1,5.0
7번가피자-영통점,불고기 L,6,4.67
7번가피자-영통점,도우-선택(골드스윗크러스트피자,1,1.0
7번가피자-영통점,홍대피자 R,24,4.62
7번가피자-영통점,프리미엄 세트박스 L（프리미엄피자 석쇠L＋치즈까르보 스파게티＋치킨오븐텐더 4PCS＋핫윙 6PCS＋시즈닝 포테이토＋나폴리샐러드＋콜라 1.25L）,6,4.33
7번가피자-영통점,해쉬베이컨 L,3,5.0
7번가피자-영통점,L추가토핑(추가치즈 （ L ）),4,5.0
7번가피자-영통점,시즈닝포테이토,3,4.0
7번가피자-영통점,추가-치즈 토핑（R）(치즈토핑 추가),3,5.0
7번가피자-영통점,R음료변경(스프라이트 1.5L 로 변경,1,4.0
7번가피자-영통점,칠리새우 L,1,5.0
7번가피자-영통점,오리지널 치즈링 크러스트 R,1,5.0
7번가피자-영통점,슈퍼콤비네이션피자 L,8,4.75
7번가피자-영통점,음료(스프라이트 1.5L),7,4.43
7번가피자-영통점,프리미엄피자 석쇠L＋치즈까르보 스파게티＋치킨 오븐텐더（4pcs）＋핫윙（6pcs）＋시즈닝포테이토＋나폴리샐러드＋콜라1.25L,2,5.0
7번가피자-영통점,L음료변경(스프라이트 1.5L 로 변경),2,5.0
7번가피자-영통점,도우 선택（R）(석쇠（기본）),1,5.0
7번가피자-영통점,마르게리타피자 L,3,4.33
7번가피자-영통점,7번가스페셜 R,7,4.71
7번가피자-영통점,패밀리 Set BOX（R）,2,5.0
7번가피자-영통점,패밀리박스（R）,6,4.83
7번가피자-영통점,통통새우링（4pcs）,5,4.8
7번가피자-영통점,핫소스,5,5.0
7번가피자-영통점,치즈까르보나라,5,4.8
7번가피자-영통점,불고기 R,12,4.33
7번가피자-영통점,오븐스파게티,12,4.75
7번가피자-영통점,음료(콜라 500M,1,4.0
7번가피자-영통점,음료(콜라 1.25L),36,4.69
7번가피자-영통점,핫윙（4PCS）,4,4.5
7번가피자-영통점,반&반 R,6,4.83
7번가피자-영통점,패밀리 세트박스R（슈퍼콤비네이션 석쇠R＋오븐 스파게티＋핫윙 6PCS＋시즈닝포테이토＋나폴리샐러드＋콜라 500mL）,48,4.88
7번가피자-영통점,도우-선택(골드스윗크러스트피자),1,5.0
7번가피자-영통점,R피자선택(깐쇼불갈비),1,5.0
7번가피자-영통점,통통새우링（4PCS）,3,5.0
7번가피자-영통점,칠리새우피자 L,2,4.5
7번가피자-영통점,깐쇼불갈비 L,5,5.0
7번가피자-영통점,더블치즈피자 R,4,5.0
7번가피자-영통점,7번가 스페셜피자 R,7,4.71
7번가피자-영통점,프리미엄 set box 토핑 선택(해쉬베이컨피자),2,4.5
7번가피자-영통점,소스선택(맵지않은 타르타르 소스,1,5.0
7번가피자-영통점,스파게티 변경(오븐스파게티（기본）),1,5.0
7번가피자-영통점,다이나믹 홍대피자 R,1,5.0
7번가피자-영통점,코카콜라 500mL,10,4.8
7번가피자-영통점,패밀리박스（L）,1,1.0
7번가피자-영통점,씬피자 Large,1,2.0
7번가피자-영통점,도우 선택(치즈링 크러스트),3,5.0
7번가피자-영통점,고구마피자 R,1,5.0
7번가피자-영통점,R피자선택(홍대피자),1,4.0
7번가피자-영통점,L음료변경(스프라이트 1.5L 로 변경,4,4.75
7번가피자-영통점,코카콜라 1.25L,35,4.74
7번가피자-영통점,치즈까르보 스파게티,3,4.0
7번가피자-영통점,프리미엄 Set BOX（R）,2,5.0
7번가피자-영통점,도우 선택(석쇠),2,4.0
7번가피자-영통점,고르곤졸라,5,4.2
7번가피자-영통점,7번가스페셜피자 L,1,5.0
7번가피자-영통점,도우 선택(리코타링 크러스트),5,5.0
7번가피자-영통점,페페로니피자 R,6,4.83
7번가피자-영통점,체다골드 포테이토피자 L,3,5.0
7번가피자-영통점,홍대피자 L,12,4.08
7번가피자-영통점,해쉬베이컨피자 L,1,5.0
7번가피자-영통점,더블치즈 L,4,5.0
7번가피자-영통점,스프라이트 500ML),1,4.0
7번가피자-영통점,오리지널 석쇠 L,1,5.0
7번가피자-영통점,흥부 포테이토피자 L,4,4.25
7번가피자-영통점,화이어윙（4PCS）,12,5.0
7번가피자-영통점,칠리새우피자 R,4,4.25
7번가피자-영통점,L피자선택(칠리불갈비),2,5.0
7번가피자-영통점,불고기피자 L,3,4.67
7번가피자-영통점,7번가스페셜 L,7,4.0
7번가피자-영통점,칠리불갈비 R,1,5.0
7번가피자-영통점,치즈볼（8PCS）,3,5.0
7번가피자-영통점,소스선택(매콤한 겨자 소스),9,5.0
7번가피자-영통점,아빠앤나피자 R,2,5.0
7번가피자-영통점,흥부 포테이토 G,2,4.0
7번가피자-영통점,프리미엄 세트박스 R（프리미엄피자 석쇠R＋치즈까르보 스파게티＋핫윙 6PCS＋시즈닝포테이토＋나폴리샐러드＋콜라 500mL）,6,5.0
7번가피자-영통점,마르게리타,2,5.0
7번가피자-영통점,소스선택(매콤한 겨자 소스,3,5.0
7번가피자-영통점,소스선택(맵지않은 타르타르 소스),2,5.0
7번가피자-영통점,R음료변경(콜라 1.25L 로 변경,1,5.0
7번가피자-영통점,스프라이트 500mL,1,5.0
7번가피자-영통점,다이나믹 홍대피자 L,1,5.0
7번가피자-영통점,R추가토핑(추가치즈 （ R ）,2,5.0
7번가피자-영통점,체다골드 포테이토피자 R,6,4.83
7번가피자-영통점,핫윙（4pcs）,5,5.0
7번가피자-영통점,페페로니피자 L,2,4.5
7번가피자-영통점,7번가 스페셜피자 L,5,4.6
7번가피자-영통점,언더더시피자 L,3,5.0
