,별점,주문메뉴,리뷰,사진
0,5,"['Extra ICED 카페 라떼', 'Extra ICED 바닐라 라떼']",역시 최고 손님 초대에 늘 좋아요,[]
1,5,"['초콜릿 칩 플랫치노', '딸기 쉐이크', '생크림 와플']",주문하고나서 20분만에 배달이 와서 깜짝놀랐습니다음료랑 와플빵도 매장에서 먹는것처럼 맛있었습니다배달해주신분도 비가오는날이라 힘드셨을텐데 웃으면서 맛있게드시라고해주셔서 너무 감사했습니다ㅜㅜ맛도 괜찮고 배달도 빨리왔고 양도 괜찮았습니다!,[]
