,별점,주문메뉴,리뷰,사진
0,3,"['치즈라볶이', '라이스그라탕', '사이다']",라볶이는 너무너무 맛있어요!! 다만 라이스그라탕? 와 무슨 비린내가 이랗게 나는지 한입먹고 윽했다가 그래더 먹다보면 괜찮겟지 햇는데 계속 나서 세입먹고 다버렷네요..라이스 계속찬매할거라면 맛 점검할필요가 있어보입니다..,[]
1,5,"['치즈라볶이', '참치김밥', '등심돈가스']",추억의 디델리 맛있게 먹었습니다종종 시켜먹을게요~,['https://rev-static.yogiyo.co.kr/03cce00691228c5d8f2291d871532b57_tn.jpg']
2,5,"['퓨전라볶이', '참치김밥', '등심돈가스']",김밥이 좀 질었지만 떡볶이는 맛있었어요,['https://rev-static.yogiyo.co.kr/3317791769fa9825115caf3964b2ce67_tn.jpg']
